name,address,latitude,longitude,category,gmap_id,description,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
Residence Inn by Marriott Valencia,"Residence Inn by Marriott Valencia, 27505 Wayne Mills Pl, Santa Clarita, CA 91355",34.4202498,-118.5808685,Hotel,0x80c280ad61cf7481:0x7d01c3d67cc535de,,3.4,7,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c280ad61cf7481:0x7d01c3d67cc535de?authuser=-1&hl=en&gl=us
Santa Barbara Hotel Group,"Santa Barbara Hotel Group, 2220 Bath St, Santa Barbara, CA 93105",34.4303146,-119.7209404,Hotel,0x80e91525d474ef05:0xb29a92c2454bc9ca,,5.0,3,,,{},,"['0x80e914780bd62103:0x7082f74ba97c2c23', '0x80e9147c05108a8f:0x56a26355cdcddd67', '0x80e913969f236ccb:0xa67b6ffcb1e016ac']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e91525d474ef05:0xb29a92c2454bc9ca?authuser=-1&hl=en&gl=us
Sanborn Inn,"Sanborn Inn, 180 S Sanborn Rd, Salinas, CA 93905",36.6682283,-121.6283767,Hotel,0x808df997240f4d23:0x527b9b0db3b93ef9,,3.9,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808df997240f4d23:0x527b9b0db3b93ef9?authuser=-1&hl=en&gl=us
Tomoko Japanese Spa,"Tomoko Japanese Spa, 141 S Beverly Dr, Beverly Hills, CA 90212",34.0661479,-118.3992743,"Spa, Day spa, Hotel, Massage therapist, Medical spa, Spa and health club, Sports massage therapist, Thai massage therapist",0x80c2bbf935f620b1:0xd203546b04ec4cd8,Upscale spa offering individual & couples massage & other treatments in a chic minimalist setting.,4.8,78,,,"{'Health & safety': ['Appointment required'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Appointments recommended']}",,"['0x80c2bb5ca0570b07:0xb9fe2bcadbc6b2d1', '0x80c2b94fd12cb153:0x5bc03b523fbb7eef', '0x80c2bf258e8864cd:0x1612bf33ddc6f43', '0x80c2bbf5e7cc85a3:0x7cc2438149ff85d9', '0x80c2b8a39c0e5fcb:0xb893431013df8b80']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bbf935f620b1:0xd203546b04ec4cd8?authuser=-1&hl=en&gl=us
Motel 6 Dunnigan,"Motel 6 Dunnigan, 3930 County Road 89, Dunnigan, CA 95937",38.8829116,-121.9718551,"Motel, Hotel",0x8084be12e56bddfd:0xf0ba63347a9f503c,"Straightforward budget property with a seasonal outdoor pool, plus free RV & truck parking.",3.6,218,,,{},,"['0x8084be12e56bddfd:0x43e5145990a21fc1', '0x8084bdffdb34fb07:0xa7f32918a1da41f0', '0x8084bf9a13aa2d4f:0xcb6c5cdeee9d32d6', '0x8084bf0601c43101:0xe5f00aec3ff46f77', '0x8084d0f299e1c639:0x13cbd910febf12e5']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8084be12e56bddfd:0xf0ba63347a9f503c?authuser=-1&hl=en&gl=us
Rabbit Foot Trail Inn,"Rabbit Foot Trail Inn, 43942 Pine Flat Dr, California Hot Springs, CA 93207",35.8778667,-118.6511549,Hotel,0x80c027df8817f445:0xf36930efa223d6a3,,4.3,4,,,{},,"['0x80ea9d15f68aba7f:0xcab57bc95ecb26ba', '0x80c027f3e96106d9:0x74cfdd9552069b04', '0x80c027e7334f0faf:0xdfa76eac9a08abb', '0x80c1d3341dd46923:0x33623c185769a5aa']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c027df8817f445:0xf36930efa223d6a3?authuser=-1&hl=en&gl=us
ConnectionsSF,"ConnectionsSF, 424 Clay St, San Francisco, CA 94111",37.7951203,-122.4005939,"Coworking space, Convention center, Event venue, Hotel",0x808580602890099b:0x85a3018084b640d2,,4.1,18,,,{'Accessibility': ['Wheelchair accessible entrance']},,"['0x808580885f33cd0d:0x4987dc0c6ed79245', '0x808f7fd549327d69:0x5f51e1c7c37d28a8', '0x8085807cb43aed0f:0x97bfb613ee63dc99', '0x808580612e4c71af:0xb9aa8f4d1c826dce', '0x808580653d8debb7:0xf7099dc4cef91b55']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580602890099b:0x85a3018084b640d2?authuser=-1&hl=en&gl=us
Sixthreefour Execustay,"Sixthreefour Execustay, 4500 Truxel Rd, Sacramento, CA 95834",38.6533526,-121.5101145,Hotel,0x809ad6211ef1a943:0xdb52f47c95570750,,5.0,1,,,{},,"['0x809ad64857cad4f9:0x9d336e94dadef6a', '0x809ad0d16d0b07c9:0x96cd85f89d0706e5', '0x809ad6f188c00001:0x6515bec6b0880160']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ad6211ef1a943:0xdb52f47c95570750?authuser=-1&hl=en&gl=us
La Casita Bonita,"La Casita Bonita, 2122 2nd St, Napa, CA 94559",38.2971084,-122.2966343,"Vacation home rental agency, Hotel",0x8085065a52d5aa03:0x71d940d3406b8cb6,,4.2,8,,,{},,"['0x80850658dc1cfd6d:0xc947c441cdd14ab3', '0x808506c1d8420725:0xf6cac25a75117cfa', '0x808450cf5486aaab:0xfd0463ce67b4f2da', '0x808506e87c3a8563:0x82e723517db794f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085065a52d5aa03:0x71d940d3406b8cb6?authuser=-1&hl=en&gl=us
NGIS Bldg 572,"NGIS Bldg 572, Coronado, CA 92118",32.6941883,-117.199021,Hotel,0x80deac97963b14f5:0xebe19960265bd16e,,4.3,25,,,{},,"['0x80deac6e535c6f43:0x4735877b8f1ea25d', '0x80deacb4bdda2083:0x4b911f4f45102482', '0x80d953ac7a47046b:0xeae9b27365d54b71', '0x80d953acf2930597:0x3d8c4681a4e1117c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deac97963b14f5:0xebe19960265bd16e?authuser=-1&hl=en&gl=us
Pepper Tree Motel,"Pepper Tree Motel, 5909 Lankershim Blvd, North Hollywood, CA 91601",34.1779092,-118.3827034,"Motel, Hotel",0x80c295dd3e2c1c65:0x61c1f0ece152eb0c,,3.3,98,,,{},,"['0x80c295da2095b331:0x7e6e50c1d1b9ea96', '0x80c29426ed9288f5:0xd6ab6774459bd476', '0x80c295db8ee781fb:0x3c7490cce577fca2', '0x80c2969c3bd66073:0x8915289ff36f9f5e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c295dd3e2c1c65:0x61c1f0ece152eb0c?authuser=-1&hl=en&gl=us
California Pines Property Owners Association,"California Pines Property Owners Association, 750 Shasta View Dr, Alturas, CA 96101",41.4063148,-120.6909332,"Lodge, Event venue, Hotel, Recreation, Restaurant or cafe, Room",0x54cb90ac84ad4ed9:0xb3ddf0f8cfd3fd96,,3.8,58,,,{},,"['0x54cb85d68e205cfd:0xc90555995e51adef', '0x54cb90ad311a7a49:0xf490a58d44bc27e3', '0x54cb99f9c60bac05:0xaf40e66540c6e44', '0x54cb974c343be187:0x15ff48fe0c11731f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x54cb90ac84ad4ed9:0xb3ddf0f8cfd3fd96?authuser=-1&hl=en&gl=us
BRISTOL APARTMENTS,"BRISTOL APARTMENTS, 423 W 8th St, Los Angeles, CA 90014",34.0450038,-118.2564247,"Hotel, Apartment building",0x80c2c7b59a819549:0x2a3d32a5b981a960,,4.4,8,,,{},,"['0x80c2c64b3d22be15:0x9cbddaf2eae4d1b7', '0x80c2c63533e0c431:0x70831f2bfc60f429', '0x80c2c64aa29bcbdd:0xaf2ebda9060be0f', '0x80c2c64a6d05b53d:0x66e7a8d3e5746a1a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b59a819549:0x2a3d32a5b981a960?authuser=-1&hl=en&gl=us
Days Inn San Jose Airport,"Days Inn San Jose Airport, 1280 N 4th St, San Jose, CA 95112",37.3616726,-121.904503,"Motel, Hotel, Inn, Lodge",0x808fcb86557c8d35:0x50d8b91c470eacf8,"Straightforward hotel offering free continental breakfast, WiFi & large vehicle parking.",3.1,27,,,{},,['0x808fcc62b32e8539:0xe0bbe5fbd9828659'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fcb86557c8d35:0x50d8b91c470eacf8?authuser=-1&hl=en&gl=us
St. Clare Hotel,"St. Clare Hotel, 1334 Van Ness Ave, San Francisco, CA 94109",37.7881566,-122.4216367,Hotel,0x8085809507a6f949:0x68b31387a6f62b81,,3.1,18,,,{},,"['0x8085808d06f756b7:0xc7a11b09afea1341', '0x808f7e226d7d1b99:0x64919995ad175740', '0x8085808f39ce8067:0xfe5aa7e24cc989c4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085809507a6f949:0x68b31387a6f62b81?authuser=-1&hl=en&gl=us
"Hollywood, Los Angeles, CA, USA_Vyron Villeta","Hollywood, Los Angeles, CA, USA_Vyron Villeta, Los Angeles, CA 90038",34.0928092,-118.3286614,Hotel,0x80c2bf3400000001:0xcda4d5cfc9220de6,,4.6,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3400000001:0xcda4d5cfc9220de6?authuser=-1&hl=en&gl=us
Bayglow Cottage on Tomales Bay,"Bayglow Cottage on Tomales Bay, 19925 Shoreline Hwy, Marshall, CA 94940",38.1579573,-122.8937512,"Vacation home rental agency, Hotel",0x8085ce5299fb20b7:0x209f13bbff3d88ea,,4.7,6,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085ce5299fb20b7:0x209f13bbff3d88ea?authuser=-1&hl=en&gl=us
DoubleTree by Hilton San Francisco South Airport Blvd,"DoubleTree by Hilton San Francisco South Airport Blvd, 275 S Airport Blvd, South San Francisco, CA 94080",37.6467242,-122.4044535,Hotel,0x808f7976c682756b:0x81d1a28795c6fcf1,,3.7,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f7976c682756b:0x81d1a28795c6fcf1?authuser=-1&hl=en&gl=us
Mt. Shasta Inn and Suites,"Mt. Shasta Inn and Suites, 710 S Mt Shasta Blvd, Mt Shasta, CA 96067",41.3070835,-122.310622,Hotel,0x54cde6dfa9afffff:0xb3692eae6100a91b,,3.6,117,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54cde6dfa9afffff:0xb3692eae6100a91b?authuser=-1&hl=en&gl=us
Best Choice Inn,"Best Choice Inn, 778 Broadway, Chula Vista, CA 91910",32.621241999999995,-117.086261,"Hotel, Inn, Motel",0x80d94ddbe7676f59:0xe4593378722a76d7,"Functional rooms & suites in a motor inn offering an outdoor pool & a hot tub, plus free Wi-Fi.",3.2,78,,,{},,"['0x80d94dd9f7533d77:0x1d3fccf6e9617b80', '0x80d94dd5a6cc75ed:0xbff4d835418b1fab', '0x80d94def878b54e5:0x833042779d06654e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d94ddbe7676f59:0xe4593378722a76d7?authuser=-1&hl=en&gl=us
Center Lake Hotel,"Center Lake Hotel, 1906 W 3rd St, Los Angeles, CA 90057",34.061940799999995,-118.2706499,Hotel,0x80c2c70a05b80539:0x9503b90922abdce1,"Warmly decorated rooms with flat-screen TVs, plus free perks such as Wi-Fi & parking.",3.7,138,,,{},,"['0x80c2c76850587cb7:0x1aab4985a112ab95', '0x80c2c7a7a5434a55:0x51b683cb48a910fc', '0x80c2c70a1a55d017:0x86f3120614593348', '0x80c2c70a4b745e9b:0x20981d3d7b5f6120']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c70a05b80539:0x9503b90922abdce1?authuser=-1&hl=en&gl=us
Bambi Inn,"Bambi Inn, 7436 Humboldt Rd, Forest Ranch, CA 95942",40.080653,-121.5505114,"American restaurant, Attraction, Entertainment and recreation, Hotel, Indoor lodging, Lodging, Recreation, Travel",0x809d3410d07b2679:0x9256c19fa962b2ff,,4.5,104,,,"{'Service options': ['Outdoor seating', 'Takeout', 'Delivery'], 'Highlights': ['Live music'], 'Popular for': ['Lunch', 'Dinner', 'Solo dining'], 'Offerings': ['Coffee', 'Comfort food'], 'Amenities': ['Good for kids'], 'Atmosphere': ['Casual', 'Cozy', 'Historic'], 'Crowd': ['Groups', 'Tourists']}",,"['0x809d3417510d518d:0xf2b7493de3583588', '0x809d3413841615e9:0x4ab1187dbbb497a8', '0x809d34135b9aa8d7:0x325f25d2d11f389a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x809d3410d07b2679:0x9256c19fa962b2ff?authuser=-1&hl=en&gl=us
The Kenwood House A Place to Stay,"The Kenwood House A Place to Stay, 9605 Channing Row, Kenwood, CA 95452",38.4125756,-122.5473416,Hotel,0x80845280d015d45d:0xe6417be3e2b4ed11,,5.0,3,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80845280d015d45d:0xe6417be3e2b4ed11?authuser=-1&hl=en&gl=us
Sportsmen's Lodge Events Center,"Sportsmen's Lodge Events Center, 12833 Ventura Blvd, Studio City, CA 91604",34.1458479,-118.4135849,"Event venue, Hotel",0x80c2bdf507ab4457:0xf0b767059c962721,"Enduring venue offering casual, retro-style rooms, a mod eatery & an outdoor pool with a bar.",4.0,78,,,{},,"['0x80c29794ca9d7b8f:0xf9be84d29ce2efe8', '0x80c2955580e80eb7:0xf704e5f86079b16', '0x80c2bff1d21ce09b:0x264937f84a533f21']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bdf507ab4457:0xf0b767059c962721?authuser=-1&hl=en&gl=us
AutoCamp Santa Barbara,"AutoCamp Santa Barbara, 2717 De La Vina St, Santa Barbara, CA 93105",34.4354832,-119.7261188,Hotel,0x80e914e96f031a47:0x4782613f31917cb3,Boutique hotel featuring vintage Airstream trailers with contemporary decor & full kitchens.,4.2,38,,,{},,"['0x80e913bb9d4389c5:0xc53875a741eb686f', '0x80e969f2186cfcf9:0xc61a55940ec44438', '0x80e915e71069e6e1:0xca790e93653710cb', '0x80e94ed3faf23767:0xc8c2ea76a96f23f3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e914e96f031a47:0x4782613f31917cb3?authuser=-1&hl=en&gl=us
Doral,"Doral, Boulder Knolls Rd, Escondido, CA 92026",33.2330269,-117.1398569,Hotel,0x80db89905e4eb2b1:0x214bfff2179ff03c,,4.1,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db89905e4eb2b1:0x214bfff2179ff03c?authuser=-1&hl=en&gl=us
New Palace Hotel,"New Palace Hotel, 1814 Fifth Ave, San Diego, CA 92101",32.724359199999995,-117.1604474,Hotel,0x80d954a540b46bb7:0xbaecc284b3150ff,,3.4,14,,,{},,"['0x80d95359954088f1:0x8a9316ca3ca145c2', '0x80d954af3cc20fc7:0xe3666fec8ceff4e1', '0x80d954af6fcfb817:0xc649628010f332ee']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d954a540b46bb7:0xbaecc284b3150ff?authuser=-1&hl=en&gl=us
Roxford motel,"Roxford motel, 13177 San Fernando Rd, Sylmar, CA 91342",34.3100144,-118.4740845,Hotel,0x80c28f743682d83b:0x25871966902937f6,,4.4,38,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c28f743682d83b:0x25871966902937f6?authuser=-1&hl=en&gl=us
Green Shutter Residential,"Green Shutter Residential, 22650 Main St, Hayward, CA 94541",37.672677,-122.082191,Hotel,0x808f93d85fae1569:0x51665cb175ffae47,,3.1,7,,,{},,['0x808f93d86ee25e01:0x7528058b4bff297c'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f93d85fae1569:0x51665cb175ffae47?authuser=-1&hl=en&gl=us
Residence Hotel Courtyard,"Residence Hotel Courtyard, 1670 CA-99BUS, Bakersfield, CA 93305",35.374402,-119.0025691,Hotel,0x80ea6a2a57489b5d:0x9dae26d510ff086e,,4.2,8,,,{},,"['0x80ea4200b6f4d22d:0x6348c93313d0d6b4', '0x80ea6a35078ef195:0x1c918c39b09b8dd3', '0x80ea69894014be95:0x7ad79aa343e53a0f', '0x80ea6a327a16982f:0xf9690f89c70e7bc1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ea6a2a57489b5d:0x9dae26d510ff086e?authuser=-1&hl=en&gl=us
La Paul House,"La Paul House, 162 S Ardmore Ave, Los Angeles, CA 90004",34.0719247,-118.301315,"Homestay, Hotel",0x80c2b862ac1aa7fb:0xf05f786330271de4,,4.1,18,,,{},,"['0x80c2b8f572e6ad45:0xa34f2aab2893434f', '0x80c2c7801774a84b:0xc485276d373a754', '0x80c2c74f35422847:0xc1bacaf8a881ff24', '0x80c2b88d229217a3:0x5bef733450c9a8e7', '0x80c2b9001a978b77:0x7026adfe97161422']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b862ac1aa7fb:0xf05f786330271de4?authuser=-1&hl=en&gl=us
Hawthorn Suites by Wyndham Manhattan Beach,"Hawthorn Suites by Wyndham Manhattan Beach, 1817 N Sepulveda Blvd, Manhattan Beach, CA 90266",33.8916511,-118.3963021,"Extended stay hotel, Hotel, Lodge, Motel",0x80c2b3f6838d0cc9:0xdc85f04e4cc18d47,"Modest all-suite hotel with an exercise room, plus free parking, Wi-Fi & a hot breakfast buffet.",4.1,44,,,{},,"['0x80c2b3f6838b21b1:0x91b49b88b1a8fda', '0x80c2b3f93b7bcd85:0x40552befa3c789af', '0x80c2b3f5caad07a7:0x5cddddd1e2c203ab', '0x80c2b389ac022bb9:0xfeba59f21a5deb74', '0x80c2b3bf02596c93:0x3fae34942e1914b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b3f6838d0cc9:0xdc85f04e4cc18d47?authuser=-1&hl=en&gl=us
Wynham resort,"Wynham resort, 1251 Shiloh Rd, Windsor, CA 95492",38.5261982,-122.8024808,Hotel,0x80843e7dd486c4ad:0xc17441d054d863f5,,4.2,14,,,{},,"['0x80843e7dd76f4e8f:0x970b0777ae3557cb', '0x80843e7ebbc7d58b:0x2de11a4888548379', '0x8084389208696f55:0xadaeb31ed3d0319d', '0x80843eea461e4253:0xeda2f46e40b6e812']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80843e7dd486c4ad:0xc17441d054d863f5?authuser=-1&hl=en&gl=us
Babcock Estate House & Guest House,"Babcock Estate House & Guest House, 1859 San Leandro Ln, Montecito, CA 93108",34.4241001,-119.6174748,Hotel,0x80e912124fabe1fb:0xdbeaf49df6694d45,,5.0,8,,,{},,"['0x80e9128a64667909:0xfd1835784d536c0', '0x80e9123e744c1273:0xc952816d645e816b', '0x80e91486e244aafb:0xa6baacd60abdb5a1', '0x80e91482dc98e9e1:0xec4d5d4fdbf24bb1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e912124fabe1fb:0xdbeaf49df6694d45?authuser=-1&hl=en&gl=us
Hype House,"Hype House, Los Angeles, CA 90012",34.0522342,-118.2436849,Hotel,0x80c2c7ff34e12ce9:0xabcc3211045422e,,4.2,68,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7ff34e12ce9:0xabcc3211045422e?authuser=-1&hl=en&gl=us
Furnished Studio,"Furnished Studio, 2844 W March Ln, Stockton, CA 95219",37.9829632,-121.3462854,Hotel,0x80900c2cfa79163f:0xbd95c5c67478883e,,4.0,2,,,{},,"['0x8090129948f79ea9:0xa26d394fe3b241a3', '0x80900c7cad68c5c1:0xa7bc8a0eeab555bb', '0x809009547ad5c939:0x267414fe5dd926ee', '0x80900c25fe20bdb9:0x97687b4cb3a5eab2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80900c2cfa79163f:0xbd95c5c67478883e?authuser=-1&hl=en&gl=us
Lantern Inn,"Lantern Inn, 5799 Wildwood Ln, Paradise, CA 95969",39.7580059,-121.6260025,"Motel, Hotel",0x809cd4b262c095b3:0xeb42fc5b5e567e00,"Warm rooms in a relaxed hotel offering free Wi-Fi, a seasonal outdoor pool & a garden.",3.3,48,,,{},,"['0x809cd4b096cfab67:0xbd952d304de61b67', '0x809cd35c529d161f:0xe98409c66b34a1f2', '0x80832788892e195d:0x94b8700771a98fff', '0x809cb44d4453d4bf:0xb516c477f7836a04']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x809cd4b262c095b3:0xeb42fc5b5e567e00?authuser=-1&hl=en&gl=us
White Way Motel,"White Way Motel, 1135 Oakland Rd, San Jose, CA 95112",37.3647609,-121.8922415,"Motel, Hotel",0x808fcc7b1de5c897:0x881501a6e75ae35c,"Budget option offering traditional rooms with microwaves & minifridges, plus free WiFi & parking. ",3.3,48,,,{},,"['0x808fcc62b32e8539:0xe0bbe5fbd9828659', '0x808fcdfbbe71400f:0xcf747e7749cb7b88', '0x808fcb808205890b:0xeb5ae53ef9f9db65', '0x808e33371c421e5d:0xeb1d9bd5bc6e577']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fcc7b1de5c897:0x881501a6e75ae35c?authuser=-1&hl=en&gl=us
Hotel Circle,"Hotel Circle, 218 Hotel Circle Place, San Diego, CA 92108",32.760971,-117.1896362,Hotel,0x80deaac4c7fbc3e1:0x90a2838ec0590903,,4.0,56,,,{},,"['0x80deaae11f322cbf:0x3fe0f6f994963ff6', '0x80d954db0c7ca7b7:0x36b9477d67b5f0bd', '0x80d9552c83cec71d:0x45641b167576ce23']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deaac4c7fbc3e1:0x90a2838ec0590903?authuser=-1&hl=en&gl=us
Villagio Carlsbad Cottages,"Villagio Carlsbad Cottages, 3044 State St, Carlsbad, CA 92008",33.159199,-117.34796,Hotel,0x80dc721043b85b6f:0x4c220c0ee35416,,4.8,4,,,{},,"['0x80dc7211d78e5085:0x8599927f87472977', '0x80dc720e40521c35:0x32a7e22f96e0edef', '0x80dc720f6ec4cb27:0x8a689ae7c994d496', '0x80dc720f66f715e5:0xd1ff10408a8bf14', '0x80dc0c6ae7d39a87:0xc9c3ab2790a2ea4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc721043b85b6f:0x4c220c0ee35416?authuser=-1&hl=en&gl=us
Executive Inn,"Executive Inn, 1030 W El Segundo Blvd, Gardena, CA 90247",33.91609,-118.2933649,Hotel,0x80c2cb44ba50188f:0x25978585e85ca3e2,"Modest hotel with subdued, air-conditioned rooms, plus a restaurant & outdoor pool.",2.4,48,,,{},,"['0x80c2ca0c12bae2cb:0x1c22fe4d14f083c9', '0x80c2b58f9887c61b:0x1d31a8c7daa20884', '0x80c2c9ea9e02d5df:0xd57d058d3487f54c', '0x80c2ca871d181895:0x47bb830d8eccd0a4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cb44ba50188f:0x25978585e85ca3e2?authuser=-1&hl=en&gl=us
Hotel Sequoia Area,"Hotel Sequoia Area, 1400 S Mooney Blvd, Visalia, CA 93277",36.3186761,-119.3136034,"Hotel, Motel",0x80952f4f639e9ecf:0xa58d6d6a8eb00d3e,"Modest lodging featuring minifridges, cable TV & an outdoor pool, plus free breakfast & WiFi.",3.2,134,,,{},,"['0x80952f05b65ba2f3:0xab5ef14957c7ea76', '0x8095261dc8e40c9b:0xc87ca6af40acc130', '0x8095261c2b9ada43:0x3c4098d97b6e6126', '0x80952b739b8442b3:0x4d133ba2ebde7736']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80952f4f639e9ecf:0xa58d6d6a8eb00d3e?authuser=-1&hl=en&gl=us
Budget Hotel,"Budget Hotel, 14508 S Western Ave, Gardena, CA 90249",33.899826,-118.308743,"Motel, Extended stay hotel, Hotel",0x80c2b58fb088443b:0x45cf3b7f424042e,,3.6,38,,,{},,"['0x80c2b58f9887c61b:0x1d31a8c7daa20884', '0x80c2b449fb538303:0x53d20ed8c358386a', '0x80c2b58a16a712b7:0xf14e66a29ddb9884', '0x80c2b59d5aa29777:0x5ecf8fd6d124d341', '0x80c2b5786f7e8e35:0xfc4fb7a45e0fbdf3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b58fb088443b:0x45cf3b7f424042e?authuser=-1&hl=en&gl=us
Quality Inn,"Quality Inn, 3511 N Tracy Blvd, Tracy, CA 95376",37.762288,-121.435916,Hotel,0x80903d57dcad9391:0xcc74c593dad4134b,,3.4,53,,,{},,"['0x80903d56316b0561:0x53116be7991cd834', '0x80903c328b73214f:0x5fc388ff89275c67', '0x809035821ea55a57:0xc24e676fdc4c5fc9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80903d57dcad9391:0xcc74c593dad4134b?authuser=-1&hl=en&gl=us
LakeFront4Less,"LakeFront4Less, 40570 Simonds Dr, Big Bear Lake, CA 92315",34.243693,-116.916834,"Hotel, Mountain cabin",0x80c4b3bfb2dede9b:0xea134b9db0550d28,"Timbered, lakefront cabins offering cozy, rustic-style suites, plus kitchenettes & private decks.",4.3,18,,,{},,"['0x80c4b3b8c7147fc5:0x2b80f4e1b213aaa3', '0x80c4b3910d324e83:0xdea5a31171b7b15c', '0x80c4b473547c47c9:0xb46f106f39f90d12', '0x80c4b3bbf7762571:0xe765d98d0d418b5a', '0x80c4b391b7d0fc33:0x68c17951b0e9e49d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c4b3bfb2dede9b:0xea134b9db0550d28?authuser=-1&hl=en&gl=us
Days Inn & Suites Schoharie,"Days Inn & Suites Schoharie, 160 Park Pl, Schoharie, NY 12157",42.7055243,-74.3163549,"Motel, Hotel, Inn, Lodge",0x89dc29fe1866f5a9:0xe0022796b55a81a,"Simple hotel offering free continental breakfast & WiFi, plus an exercise room & game room.",3.5,4,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dc29fe1866f5a9:0xe0022796b55a81a?authuser=-1&hl=en&gl=us
Hotel Central Times Square,"Hotel Central Times Square, 343 W 36th St, New York, NY 10018",40.7544496,-73.99410309999999,Hotel,0x89c2598c6c52ed1f:0x972b0c56d9023ac8,,2.2,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598c6c52ed1f:0x972b0c56d9023ac8?authuser=-1&hl=en&gl=us
Empire Hotel Lobby Bar,"Empire Hotel Lobby Bar, 44 W 63rd St., New York, NY 10023",40.7713725,-73.982677,"Bar, Hotel",0x89c258f5922d74b9:0x85af792fa088fefb,"Upscale cocktail destination in a refined, candlelit lounge with high ceilings & posh furnishings.",4.2,94,,,"{'Offerings': ['Alcohol'], 'Atmosphere': ['Trending']}",,"['0x89c258fa4da6b5e7:0x1ef9edb178714f', '0x89c25983c32879f5:0x8e0c529af22ad145', '0x89c2588b96561761:0x490be606cfddd6a', '0x89c258f59bf0c31b:0x9876e10a473cf7b4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258f5922d74b9:0x85af792fa088fefb?authuser=-1&hl=en&gl=us
Air Force Inn,"Air Force Inn, 10780 Kinross St, Niagara Falls, NY 14304",43.1145515,-78.9335937,Hotel,0x89d3660958fb1bcb:0x55c9598cd7a91a5c,,4.3,4,,,{},,"['0x89d3660c3cc3336d:0x48c107ea1a60707d', '0x89d368909763ffff:0x382703162c129b0f', '0x89d36898e4914fe3:0x1700bedbd36b0355', '0x89d3686a4e38d77d:0xe631114fa8744050']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d3660958fb1bcb:0x55c9598cd7a91a5c?authuser=-1&hl=en&gl=us
